"","Ctl-1","Ctl-2","Ctl-3","Ctl-4","Ctl-Lin-1","Ctl-Lin-3","Ctl-Lin-4","Ctl-Lin-5","Ctl-Van-1","Ctl-Van-2","Ctl-Van-3","Ctl-Van-4","24h-1","24h-2","24h-3","24h-5","24h-lin-1","24h-lin-3","24h-lin-4","24h-lin-5","24h-Van-1","24h-Van-2","24h-Van-3","24h-Van-4"
"1419060_at",7.73813070198199,8.10264785076498,7.8997490712346,7.77749310416306,8.27158478886292,8.67194339471609,8.76533082675647,8.16147865880495,8.05074882582814,7.74358524408597,9.54314795058056,8.52955522750643,9.6735433090778,9.3371027782308,10.1532997934342,10.3184338490825,10.0669584714258,10.0604064405464,8.90755152652257,10.3456598701676,10.2979889533526,8.8044677074372,9.2334409390341,7.99282052276739
"1452431_s_at",12.7581688057158,12.0407857489418,12.4355520818912,12.0520507770866,12.7175659802135,12.5088413577512,11.9452693098336,12.1969513221806,12.1036511031425,12.9133218003461,12.4563593093999,12.6072313700213,10.8204359271328,10.4275411463607,10.0134542684809,10.3075927066737,10.5268119948479,10.708281130734,9.94817823315319,10.702952713578,11.0725207191769,9.39241647629985,10.5614363057782,9.78598007726373
"1451721_a_at",10.8976328674449,10.0771763499828,10.6545959118539,10.3114577170157,10.8298930666439,10.7878815775441,10.1838548555823,10.4382172779892,10.197624492864,10.9588650830664,10.8509267984389,10.9682121838827,8.96838493690108,8.82083156431059,8.52638411005113,8.87290006529114,9.00921388656081,9.16307039809645,8.50259229153003,9.21670597283695,9.54319871185226,7.62750087879026,8.99042658681838,7.94060508311271
"1417314_at",6.01251741201053,6.6605777940698,5.75299410978091,6.15937595932393,5.67826026893872,5.95325354852126,5.87516833449952,5.23772231138031,6.01700291027227,5.89575968798724,7.88093555199451,7.03142490734697,7.2141226609972,9.03594441103492,9.70372448052646,9.61908127084469,8.90520346544958,9.43765995187963,10.0544359446613,9.3137338441069,9.60127944417593,7.49439791574532,8.04624388790267,5.96108206027494
"1417025_at",12.4124066730108,11.5933651391912,12.0206244662639,11.5708909852574,12.2425106579254,12.1383213420735,11.506230428052,11.724905921511,11.6871512764471,12.5552372347392,12.0532318982696,12.266008864274,9.95702520143429,9.89046824839339,9.35096476886001,9.77857858073464,9.90146540919816,10.2664805516568,9.70834732130445,10.293991039621,10.4117660090328,8.78604967663419,10.1103996653504,9.30452913288734
"1454987_a_at",7.60452621349335,7.22647564156386,7.71492118978421,7.75773831363109,7.56595301644442,7.80546824317751,7.80759883849381,7.71911352706827,7.50212725279153,7.69630959625153,7.71845565259069,7.88926287258489,6.91059069178317,6.48181594676378,6.31417687284965,6.52269668005597,6.75881342971467,6.77250532105285,6.58313183006269,6.7612689027235,6.70366171911825,6.79323601262568,6.65842038330411,6.90633919272701
"1419744_at",10.6853963730066,9.9509606345888,10.3192389982948,9.87982961516965,10.4742957645572,10.3720247919277,9.64751025739319,10.0491054332323,9.88015566537328,10.7668303793094,10.3137508316256,10.3800200994855,7.07849224992782,7.78474909482263,7.08940381844181,7.68468096119606,7.9568179861945,8.46583713906684,7.61799676259584,8.07256244868088,8.39012108096252,6.76387633544536,8.16148041576503,7.11968879135021
"1419297_at",9.73321427331482,9.07964030453414,9.27296809755122,9.0717482189808,9.78107664305686,9.48431790637277,9.01200402553295,9.16829160599818,8.99599486667469,9.85134180449241,9.65329369228061,9.66108174393266,6.60376019817532,7.29054012641534,6.92632305856036,7.61425284633488,7.37959166281485,7.79463639239718,7.42666546420012,7.75974160239866,7.803891701516,6.65992572168413,7.53891503631093,6.72950083445713
"1440837_at",11.734026373775,10.9279690491166,11.4947560959986,11.019457542363,11.4023043047684,11.3805803322915,10.8861325163646,11.1622163302718,10.9789129294338,11.758694269573,11.1530065172007,11.468718312289,6.41878880759501,8.62951258807277,7.75160723955557,8.52029855348814,8.3620269573601,8.89847243388478,8.31827977700767,8.92165112782832,8.89786696529703,7.41600873532957,8.97309344779112,7.70559559225686
"1425917_at",6.82086082564316,6.35147764591554,6.79264359258661,6.9363345234872,6.68736095926682,6.97888425048431,7.52202371531359,6.55888591557108,6.49686159918658,6.41830803029439,7.52447022324685,6.67077178484455,6.47724551302657,9.49331627065789,9.645869033103,9.47535296474301,9.76060034878035,9.89030655674731,9.25598546709476,9.48283429419008,9.54566775488684,6.37959606215291,9.28222876733183,6.82682076756915
"1457769_at",7.19913236198511,6.64369544459721,7.02182250060006,7.05786965560766,6.98698790959904,6.81630606258141,7.3291302620854,7.04080740830238,6.91333224907006,7.44907088681212,6.97204186122068,7.30623743455239,7.28128802173765,6.31455745761149,5.81399170529888,5.88732593926408,6.08985620702312,5.62930364064279,6.03001591608965,6.400164122616,6.00740184432992,5.25703870341239,6.25953608423311,6.21972285057064
"1455972_x_at",8.57327276222757,8.92810667199677,8.66799260849179,8.61013735722393,8.62159912493139,8.97717742345289,8.86029434741251,8.71293324077337,8.90319618417523,9.15392296311101,9.79889502446286,9.60538146973224,7.70652423401192,7.49831000633379,7.81270912363375,7.61063759173757,7.86835523469584,8.02373557461328,8.82386204351505,8.59738690426382,8.01258824729103,7.86026058794145,7.8313024171592,8.11317894552371
"1418645_at",5.09170215823214,6.69436392527645,5.47337086544042,5.45780750328979,4.79534469174195,5.18781324656243,4.91945636165853,5.11310888201375,5.27615826988611,5.50712302764266,7.1638339566849,6.68609325008987,6.12106886913085,6.89820582792128,5.56790330665019,5.88403606578718,5.64196619975053,5.84331894368207,6.81533951096794,8.1944425363085,6.00357896240974,6.39508442099078,6.75724519632231,6.25521499099992
"1420420_at",6.42772668181611,6.61650578490488,5.59577429918162,5.61429728109117,6.2851352182136,5.63287814953525,5.51037851678694,5.48261812067336,6.19454603058508,6.49678546109445,6.61302001749733,6.27046996486629,5.40592674247626,5.72396472906278,5.32608229638277,5.42359167363531,5.60881855815742,5.35594548195569,7.35231178665555,6.506773440218,5.52605876585614,6.58159944779326,5.65811374349659,5.28328097161004
"1419407_at",3.70472821814627,4.13131376654557,3.83594448011011,4.03095650082327,4.05717065870493,3.69542554701954,3.86778022129675,3.60005523443974,3.6743572495135,3.95809651167073,4.95859439637986,4.71360774744318,4.26725707171201,6.39628039562283,4.64566449665019,5.64455385769942,4.10819395314497,4.05868057425255,6.66171821918599,5.8685269262812,4.008832342979,6.17128064700476,4.44085216153545,5.09365572623438
"1449455_at",9.13023293213532,8.629912088533,9.09286636372591,9.15843448271144,9.1026297665441,9.55869932720944,8.95713764201136,9.02179285527277,8.89588577664206,9.27008948307369,9.46772733550694,9.68868611592583,10.7712697045943,11.914625405833,11.2852185477414,11.8185409289642,10.6546464085222,11.0500893405152,10.8658933362372,10.6406841949118,11.1627982873128,9.82432946813852,10.9574064346651,10.2591831110613
"1449080_at",6.72361729950677,6.4804959226805,6.60625542514407,6.75419144058121,6.53360974569349,6.88000584319245,6.77792892410613,6.64483527511241,6.80958523308466,6.83172535662697,6.97899277475472,6.94573597837278,6.16627972581608,5.80319164220577,5.837680798363,5.77460953025774,5.79539745089829,6.12682387682634,5.85342013777352,6.12321800347081,6.12584066500771,4.87574666884022,5.98872627905626,5.5478714419126
"1454713_s_at",6.68867543844262,6.89367033785739,7.24933246064278,7.39454363712515,6.84765325073105,7.25884515640208,7.81355617462909,7.34514435576211,7.30590580854041,7.71645636369514,7.53683623170223,7.88664398769653,10.0423279555672,12.6254280886933,10.4323126301986,11.5885462709993,9.61825008470755,9.97867695912124,10.429689204345,10.049634748559,9.71193431243494,8.74089692638465,9.71032067810486,8.85326725339762
"1422645_at",7.03724804886361,6.71993031957015,6.93499554599596,7.20603914902356,7.11631316657239,7.90496977851451,6.72752959483505,7.01696057324517,7.14508735541708,7.39601637350899,7.53131465423959,8.06865713832687,5.94204918179665,6.64295136025657,7.76202400786845,7.21412206728816,7.76153501495539,7.71445221344718,6.9113388557877,7.00324815144594,8.21081344680758,6.42381898778582,8.00768253237143,6.98195278690617
"1423319_at",9.17064237930486,8.62375272438186,8.9292972051025,8.69754593631249,9.11374564909596,9.32698925067871,8.80890762202222,8.91507543751701,8.82975417810869,9.3136972737922,9.10763119782066,9.20513625312465,8.01206633116564,9.18910922694657,8.50197130104216,8.93399564704113,8.18813951838557,8.6092974797705,8.2641896560111,8.48172471056165,8.22312730940155,8.04978376927408,8.46047372666699,7.96672666804773
"1422018_at",7.71815015159042,7.03325021560846,7.53085467726734,7.41294777810359,7.17771184794643,7.74415064417659,7.45432418156083,7.34092995740367,7.29467196123746,7.54351379580141,7.47931741760219,7.63460020378951,6.60671474303472,6.29966333881027,6.03903423748216,6.08291981470821,6.22445657121839,6.24113880302671,6.16181837725063,6.36577540040918,6.07144900381169,5.45980556940356,6.12795619364255,5.94991860115268
"1418939_at",6.31399607188773,6.33668615382617,6.20806188203809,6.43628966999098,6.20842973408176,6.30053054110873,6.2310046094171,6.22983334645607,6.37138066538868,6.38249538974447,6.39881503189766,6.33668615382617,7.06458107708579,7.91788400689406,7.12649265143456,7.83913276119636,6.91821268725502,6.69875452213392,7.27203144551281,6.67644684244237,6.92752608875986,7.04022659623649,7.08125690570013,7.17125796726991
"1455897_x_at",9.48759611730263,9.05893650527041,9.01867391044803,8.84493469394613,9.4420827927132,9.03468318297598,9.02423663783801,9.36405016033661,9.1383822945702,9.45838349327892,9.02846779268508,9.55451061226681,8.11467186936054,7.26191494166763,7.06757695660929,7.14524282388037,7.49069717917323,7.27735604638718,7.83716590377234,7.92806619331886,8.01278901109939,6.99552832511407,7.39079634354559,7.87028769164245
"1436549_a_at",8.92394993103219,8.55838857505351,8.79892499058042,8.64765522349412,8.58930168372889,8.71972417078669,8.65587982436955,8.81055515662362,8.91372834801151,9.07729900874459,8.42150214192749,9.04504884861541,8.68665574924052,7.73463325783001,7.50863758377044,7.76369081371669,7.50676086317731,7.60035151641805,7.75974749363982,7.820398358852,7.75174751357546,7.0301502945666,7.6232431239277,8.11062299245976
"1460547_a_at",11.4281797684257,11.2576487631124,11.3682043025432,11.2798168938883,11.3670180120241,11.4931526542259,11.3220603005376,11.3661991981936,11.2531090537172,11.6327361503888,11.3394612447723,11.6599265310142,11.892942967157,10.5730075880136,10.5586890924202,10.5937196898297,10.6614873000974,10.6523480297254,10.554730604498,10.6124146869049,10.7879287408567,10.4284138028252,10.6653392535282,10.9959959133083
"1448881_at",9.34907830663557,9.61446671084531,9.49765222694926,9.84300358836207,9.22578277584194,9.7616811152993,9.75250904213647,9.61926331967621,9.84980729587032,10.359987755112,10.8946620944607,11.1849703144499,12.1066408657977,13.4782582303912,12.3341455125587,13.3541761957532,11.3839528884224,11.5800217535649,13.2300132617158,12.8035150532723,11.7053849870915,12.416140352601,12.026281193664,12.1451656753442
"1419905_s_at",4.47466002111486,5.36523555490651,4.42982933994983,4.50255246217937,4.79283607346455,5.03147765784691,4.67784641831486,4.57571922014563,4.77305562426234,5.11271367943599,6.75306596807657,5.49135428144582,4.16122620374109,4.68846040503372,5.4736469427579,4.418761458522,4.47729169921769,4.76225120877056,5.95212036808606,5.9627433423491,4.38566401732406,5.84205354415914,4.28826448622661,3.95857242188417
"1423944_at",5.57168461433131,10.0237964732739,5.62231054827421,5.19354240590827,5.18545903621696,4.53031841217917,4.44834758775655,5.16300473283195,5.71541042163438,9.02224719029985,11.3048677202146,11.1046186660216,5.13623695485669,5.17370550693559,10.4228194524016,5.2339119827519,9.88307150405348,5.28207120438355,13.5898392637043,13.1264381381484,8.35070523592316,12.7637460277994,7.28387906832111,5.04537739931218
"1434840_at",6.8639285659931,6.71889020965187,6.96822814391972,6.78066520998319,6.64111436130163,7.03359725719487,6.84481893732672,6.82316547738214,6.92728449943891,7.05277045627707,6.79461899578078,7.17980803679762,7.22151562401438,5.93846979149181,5.53245127234246,5.94675882298344,6.08124364605006,6.08501660766537,5.949677564898,6.01472145773358,6.22700459011093,5.12278810438673,6.39738580769958,6.1902803497072
"1452787_a_at",7.33526834054554,6.94506863565316,6.90983531146887,6.94670220106047,7.38629420643336,7.05332074857237,7.62684350770156,7.40429885241435,7.03054273501497,7.82062397650263,7.42525400703713,7.67683412614745,7.55151862436711,6.39595944439317,6.69040881342845,6.9892394170257,6.89838168767456,6.6797309894256,6.57614681927927,6.14180663968073,7.07973732514608,5.67096803790869,6.48966715620539,6.26437945853481
"1427127_x_at",5.11409957713421,4.94242091141671,5.32058794320016,5.14938082734654,5.34831415469417,5.15185522630712,5.4792829299972,4.91801097227596,5.20583658570612,4.70540167012129,5.09895906475135,5.42210860141488,5.11478399723581,6.63109472956058,7.19169002112954,6.9068358222225,6.82533301947758,7.25150600074054,7.58689975956589,7.32109761707724,6.30192889171964,6.18710650653114,7.74640224417591,6.59933314858705
"1418503_at",7.21258937089904,7.07253222152327,7.09942150595349,6.9604534474549,6.97290349150692,7.26002935299669,6.99480133447147,7.15564122962653,7.26054544996123,7.53969539770022,7.32181220866178,7.55762075410053,7.28472989197848,6.00412962597303,6.51560020806337,6.28236115605567,6.29849836295497,6.62370012250022,6.81301905365997,6.75098121341589,6.82384713145347,5.91878578547455,6.2053249136447,6.33055452670916
"1424067_at",7.19590955911777,7.0429039436506,7.29450735021806,7.27237115001749,7.33994861651689,7.66226155502117,7.48052664257521,7.29922889404841,7.30990029345584,7.55103440049594,7.84672559436442,7.73745282357149,8.60015702264358,9.31228350382142,8.65443982204383,9.21616590339667,8.12395690913221,8.58322479404549,8.06983641654075,8.63684928644384,8.46717422554429,6.85409649444323,8.3896794302842,7.50174744550523
"1448862_at",8.95301690074772,8.43130754079667,9.18183917058032,8.68528905774401,8.97223446365459,8.94943378188789,8.74558418988605,8.70139781319608,8.71357080345562,9.41897078759113,9.19565204741674,9.1229939715226,6.22295354024844,7.26238046877871,7.10043844553782,7.2299856122278,7.11396170885079,9.01989425622962,9.18808445204977,7.36378345248227,8.8690536553929,6.8932345858712,7.3334556264621,7.16610962066686
"1425895_a_at",5.50541891974994,5.7565973519263,5.88083724847514,6.17242662727599,5.72826635541479,6.03576551729019,5.79447627266629,5.61679037639952,5.68660345200066,5.69370583925294,5.96733071559682,6.48081138448985,8.4648142616238,8.39481202465033,7.63965761874372,9.03711776687047,6.69854808182629,7.52022490615769,7.97305090895567,6.99336224124283,7.50217236298613,7.40933054097179,7.62509364330234,7.88330319416136
"1435176_a_at",8.83285175456506,9.20519013889771,9.53789634888412,9.37548255218232,9.09833126414638,9.70850523052604,10.4523414471496,9.41320993026201,9.39112112798409,9.78555625504255,10.5303119936349,9.91842842505332,11.4042323032785,10.6497064413436,10.8401953469375,10.8862436798578,10.2185864187192,10.4310746929297,10.085939294958,10.3285705284023,10.5778781852388,9.57876276337026,10.3331017796394,10.6079130847965
"1416630_at",8.42423814316007,8.16103183011198,7.91735866365423,7.67556978211829,8.28689066099329,8.44935617705289,8.07942465407152,8.04868379484099,8.30733923196644,8.77781670223147,8.11650196171501,8.32721348951954,5.67755687816066,6.25675482321822,6.41695951069706,6.30053054110873,6.62220877140023,6.14813993997549,6.402109961624,6.05418210649533,6.46176680204756,6.12218706960881,6.13448945880622,5.75014223678491
"1419647_a_at",5.44665570596256,5.53627382054092,5.74104162609132,6.07389959239992,6.21447141393075,5.74116660473576,5.71621416952631,6.04965375036258,5.90988735246899,6.04000502782098,6.18631506736469,6.19224026324619,9.6219548910059,9.45084433102189,8.51345231613261,9.56007241118604,7.1802114551102,7.69954740314795,8.49913655822218,8.2356337221824,7.85349915390038,8.04091284235607,8.32787621814827,8.82770385246772
"1460009_at",6.10452079555742,5.69771491477979,6.16151469244412,5.82239993225486,5.89947425605837,6.14570427163581,6.34118351614014,5.8726333662114,6.03126356342856,6.12746390544156,6.08156416748482,6.28025007880141,4.83553372507108,6.00357896240974,5.24370431674542,5.67152584670169,5.15857639543406,5.37510363373432,5.22872850715787,5.08231518073553,5.20843357604427,5.00045781479102,4.96347138486299,4.96893951695314
"1418825_at",7.98523649261777,8.07815161652319,7.87938465159624,8.15688694230488,8.03577213848452,8.32082829307372,8.60759685278512,8.5242539542015,8.03014509401916,8.18353567950996,9.01916041868864,8.25508199271933,9.68625985738124,11.2257692389769,10.0313601535159,10.8523906633865,9.95581293549438,10.3647322052375,10.0484147503263,10.2491715280181,10.0078955702089,7.56760582662322,9.96360783474729,8.31910858893211
"1418930_at",4.84711456831126,4.69568341129515,4.74760126092221,4.95365057267414,4.75242518211192,4.81892563352097,5.03972050463637,5.1765304349507,4.63204956427873,4.94355909857555,5.82429006400161,4.84659952665015,7.54377099050219,10.8418487787716,7.68957949791853,9.72282256081603,7.56454498912465,8.23770390387617,7.89647801266838,8.78984643368173,7.36252001858216,5.41324820857131,6.71306431909142,5.00342719970737
"1419603_at",4.07515491855836,3.80368084009572,4.05169962370023,4.69352537669513,4.08212685553138,4.15685282219046,4.28654858871677,4.4589382499234,4.13069452462926,3.90694401383162,4.31471582316071,4.48840331928792,5.25307274142603,6.37090853990125,5.4723296783341,5.77037162112113,5.94700205844451,5.971979178883,5.91447415034014,5.73439788195045,6.1365328765961,4.47506638773275,5.3583400026744,4.51325925139311
"1417292_at",9.72177783557577,9.68656621874377,9.72043364679604,9.74719237598205,9.65233817734497,9.89306591131667,10.1232299553199,9.82387576830419,9.76215066522744,9.84558333649442,10.3478123750323,9.82363938299177,10.7404636033759,12.6630640650253,10.9028304977891,12.2684987200517,11.0701913970232,11.2646689082032,10.874145279766,11.3806797704522,10.9405495414243,8.7438649538453,10.8109655518685,9.21212355908814
"1450783_at",8.12986142405964,8.20835495269896,8.22159741179735,8.1342322420518,8.05001400235348,8.28428464771052,8.73360879641655,8.65457526851472,8.36029048376891,7.97125815704445,8.80801090472182,8.41554307937221,8.95137329312345,11.8241637731341,10.6281517806133,11.1414531023443,10.8725137246081,10.9027519450831,11.1984892789983,10.5736540593885,10.4281586615404,9.38833065395633,10.0511369532062,9.24998869319862
"1418293_at",8.27832176233651,8.48829698685335,8.31662818331881,8.5683883482511,9.08850283324188,8.78736974856498,8.90045544883838,8.6036825779318,8.92549400325589,8.56324347526915,8.9830880794617,8.57083448584358,8.73351175343422,10.9222648460812,9.61932605930821,10.2839633195979,9.99799372321984,10.3206374865905,9.79542197943429,10.1609076612525,9.41211323240245,9.5194721130987,9.26790162526311,9.24164149057373
"1449025_at",6.2679220342357,6.56772687122619,6.31630802957335,6.44568564000054,6.63261961613939,6.43071440997163,7.1773169919657,6.48289005874382,6.47923535001901,6.3217270483475,6.77719141028083,6.28422439101018,6.90697867423777,10.3086724260962,8.62736391477799,9.68249836955787,9.01564745408826,9.06671023627047,8.9950836025682,9.43248621783763,8.41361006503294,6.6080142692778,8.09716870836511,6.70177040685523
"1451462_a_at",9.62336780074376,9.77392948657351,9.86417110477625,9.70684145960184,9.58819215512423,9.8016886711786,9.65903573596125,10.0925987963056,9.59958043427282,9.64115105724109,9.65254628207889,9.82359300293204,10.2760937310496,10.0869518511886,10.9021343936204,10.3236655075251,10.8800279613901,11.0232714405144,10.8716950412005,10.7180772145477,10.8799047221638,10.6426971034482,10.8656650207261,10.6591399428639
"1425947_at",4.0606955259347,4.48750430796997,4.27977784463308,4.16344462144414,4.3997452812372,4.58392723855146,5.06614712232347,4.50724464969796,4.35132743997373,4.22291565692884,5.05392719930248,4.20063773084931,6.74280356721683,6.14672531474691,6.0003157863494,6.71124799079233,6.7177294595556,5.3887108446294,4.55341125223958,6.58565480294907,6.06397459703245,4.81126225853079,5.21811284538014,3.88547453463175
"1417640_at",11.8161724909834,10.9125624667893,11.3472229352944,10.9503966958499,11.6955733268288,11.5615159766339,10.9317686516477,11.1635734738445,11.204003772014,12.0667628057461,11.253443202429,11.792937442281,7.53205447281813,8.94856366337355,8.072184288149,8.6909707169139,8.29150253610192,9.26130825575593,8.69408981422469,9.11646895987652,9.22150350513221,7.39854834400337,9.00583039187007,8.22799935936685
"1423756_s_at",10.1767544379524,10.376492238156,10.0390954204192,10.4096647961132,9.87106996033755,10.2812149519446,10.0772015993234,10.204388229822,10.6254779957139,10.3929041039765,10.3941176884521,10.6792293945395,10.0831795956828,8.09809640060871,7.59625770902153,7.96014811918831,8.30844013180864,8.4232797655108,8.9983974226808,8.58619643816816,8.34875373610073,9.00711963003742,8.13073084081383,9.88530136416571
"1417933_at",5.5040278955654,4.97894187343072,5.07840128448367,5.04818047596457,5.20134751563535,5.49827113476529,5.05556640345614,5.41403966114764,5.2802517630754,5.36295057520445,5.30980597284171,5.35203911649674,7.4650026216461,9.11282962996329,7.0808533447225,8.94596348150839,7.27233256872693,7.27431929318442,6.95641426364749,7.42097682864925,7.27328921457149,7.54683117530391,7.68617127689314,8.05966165938072
"1427329_a_at",11.9351148440213,11.3190068125324,11.7391864936706,11.2488176043036,11.7691739586019,11.7762209637241,11.4312510355522,11.3385049177873,11.4133314912952,12.1655352572902,11.5804229684994,12.0918695800196,9.89029382588291,9.72953077955466,9.32206394736534,9.44293011401017,10.3578960890707,10.2005001215918,9.9428283381893,9.88399663659558,10.1967396780013,8.51190905563716,9.95202263842955,9.28136850965579
"1450424_a_at",5.65828306582021,5.93408148584326,5.72963951564972,5.83309689927595,6.04445272862965,6.04720499509092,6.01038591954816,6.24883589186328,5.83407146891405,5.88981126746206,6.72494661143197,5.73879000192696,7.07297648053018,10.5971682047662,9.19114609004994,10.400480955983,8.36503094379048,9.01411478302012,9.07065170884764,9.26800071723971,8.75679512795555,7.05324733690444,8.31137943048917,6.94227178853064
"1424305_at",9.32897680595522,9.33031495750022,8.71566455581829,10.1439754464084,9.33439486368303,9.65420432647081,9.73190026399485,9.24142335045212,9.89019640483121,9.71200175046833,10.6655545388741,9.59202079961992,8.5466298614347,9.53782200710543,9.23566988054976,8.1195311395204,9.39036422041374,8.93857734233675,8.03015425505077,8.74578758477,8.48950954318711,7.68472197896125,8.64955068568523,9.21405859313265
"1430523_s_at",9.0428943249679,8.48829698685335,8.97073006850253,8.37544867017583,9.28718352368933,8.93398730433112,8.98118948796703,8.76664159091852,9.62230355507177,10.0560350439844,9.11994331052199,9.57029072841272,7.66820316330792,8.37164628890899,9.0146816494628,6.85890210700973,8.30087291729235,8.77678317030324,7.41670078599842,7.21446026099102,7.69005565612395,5.30729821931804,7.70154111904224,7.92731382682623
"1417141_at",10.7670761296227,10.5522892109228,10.5830550929973,10.7182351785702,10.8660795614623,10.6189297622858,11.0002268540321,10.9341508740435,10.8764629849826,10.6677984662323,11.3190590253444,10.6364528659865,11.2952094846664,12.4826913661341,11.529637959868,12.0278188598839,11.7321803143576,11.5937067799042,11.7342814581642,11.8113886678744,11.5229096199464,10.8871733871765,11.5655926030706,10.8681380533728
"1425519_a_at",13.1713179040439,12.4673189040188,12.7974139749862,12.3942937204329,12.8193602915713,12.8246582258635,12.3502924535619,12.5432095509314,12.4225370208601,13.2346672054845,12.6761476535362,12.964440370267,10.9835200381708,11.1226311542744,10.4248190902009,11.0105312676514,10.9291838849683,11.2292560866088,10.648766125513,11.2050394401421,11.5492945576692,9.76693345085289,10.8990651261907,10.2144825191793
"1426207_at",9.97415906620805,9.58100375458923,10.0242196448124,9.8393442855746,9.91278390749271,10.0085173926554,9.83192207103922,9.76469294832583,9.6937512513247,10.3850489441262,9.72870022460163,10.3054161775402,8.59910198796235,8.76110386144109,8.60572483986456,8.83068383532549,8.57964103626577,8.71772856696309,8.41741174613239,8.67730844344988,8.75262759581926,8.06612156970055,8.7924535693866,8.67877686604609
"1425454_a_at",6.78506133593137,6.35191841129144,6.82225934274066,6.47134822714617,6.96488968269955,6.92077971896901,6.51157476343678,6.64026332652149,6.52295570593664,7.2074213081204,6.94735967688812,7.11449764740721,6.23712197046776,6.57898373562544,5.17407665870018,6.03736180836864,5.29700551213709,5.89612138153105,5.64000531143747,5.9877160388438,5.81299402696638,5.70460296433485,5.64384119069612,5.65118608581873
"1427164_at",4.65537686695756,5.26998661855557,5.46891838373776,5.68588210575353,5.06885127582706,5.74131376535662,5.17631710874401,5.37046078307267,5.92549425775001,5.24454009126999,5.72631292408799,5.91677339329634,7.12752178505624,8.96005246607787,7.70959021351101,8.69368119218127,7.28204133190864,7.18126803391034,7.604008013401,7.53119246899796,7.40726121583688,6.30525602489864,7.65310847221423,6.43513547579283
"1448681_at",5.92525206432128,6.23440025031689,6.09606866176649,6.18394302356706,6.10417965049778,5.88487874742669,5.99264455459964,6.25578394928707,6.19025840082228,6.08807945941011,6.30240448053789,6.27661875280334,7.75737403987788,8.54023659418606,7.47424088549459,8.01921219594572,6.91470650612656,7.29190222341631,7.28498044188104,7.41239221308425,7.0521097155137,6.65665683374043,6.99021992906729,6.72400533520908
"1417391_a_at",10.1171955404285,9.82091690601803,9.92232628548841,9.75432183823524,10.0820633389327,10.1142602974438,9.8625942001517,9.87374863491935,9.98351162797432,10.4097147279399,9.95663215694314,10.0931088207661,8.80973188366491,10.0274585339716,8.9909724906485,9.72499307959645,8.77732734208224,8.76545593343853,8.74548104940612,8.76758718528898,9.00712487637882,8.59987092209393,9.01503403147534,9.23658523807428
"1417932_at",7.09896287850579,6.89816006611226,7.09483839872595,6.98007619205283,7.10900694436151,7.29791757543849,7.05118080740939,6.90682965818668,6.96282366896389,7.20008261428499,7.27477251521592,7.92018108252191,6.86976628984911,8.58206468372864,8.19137152945836,8.189438776817,8.29465481786702,8.58619384963857,8.27566564769373,8.31671796390081,8.41870574699793,6.53180883502909,8.17903065366706,6.91195785699541
"1421291_at",6.3682618353893,6.56919647305438,6.49020656522084,6.50899645600692,6.78696589550703,6.59023640767716,6.47523817724707,6.57391959509053,6.47757599541216,6.32809998142173,6.70365376782897,6.75751748135673,8.35815959942237,8.3177384698364,7.32741498449795,8.06298210207673,7.16901292441976,7.13022048224471,7.06603335839877,7.3369587469139,7.32212974108128,7.26257145496793,7.37851408210662,7.38899648800835
"1419532_at",6.33302726034977,6.73812379388951,6.81117271214594,7.15601605169417,6.7985956940054,6.66246554315912,7.72016712636273,6.96053968927842,6.76595237443517,6.69643417283563,7.03695814478747,7.18922907364817,12.1272124232446,12.31437352548,11.0609943339988,12.2513883863683,9.03835958258312,9.53904483121049,10.3578789092175,9.75270578217002,9.64017474762228,10.9647633549105,10.3176546818143,11.9960722345338
"1421844_at",6.37095423665532,6.44738236766511,6.14805829637829,6.51265105227602,6.33892768464501,6.71179855168105,6.62605881797252,6.53017752582595,6.50893673300536,6.37806017594611,6.54184005424588,6.74713360202637,9.07731533029978,9.54735903990699,8.01478013483473,9.36127940982558,7.38776694674774,7.66321151581084,7.97424317920876,7.88488728863176,7.48462375060008,7.75966305858117,7.96412012097077,8.29966997090757
"1451798_at",6.88555330087819,6.93044109384134,7.25295292861256,7.59515722635859,6.58813943685643,7.13673356256148,7.1057904292574,7.19734443680367,6.74151656266126,7.06806433043779,7.23186536027871,7.41798839067053,9.57427807340578,10.6766744703083,9.15426271535566,10.4393512157666,8.38748053503443,8.9307292573687,9.25306313929351,9.52549952301544,9.15093106810413,8.52186846635776,9.95602318697149,8.27796621725932
"1416295_a_at",10.8580368705977,10.6189487123053,10.7208112851378,10.710369705777,10.7465552426178,10.94962926737,10.7939749472842,10.804962181365,10.5708332655321,10.975571240674,10.8581341641015,10.8559465411804,9.09586116868681,10.3187654211152,10.3273793061792,10.4329031672364,8.93479305969717,10.4151022327102,9.93175049081682,10.2526789529134,10.4489650042651,8.44076844234636,9.90338257873844,9.37141539733509
"1437303_at",6.52050695473944,6.65960620667332,6.96252533125323,7.27287744664684,6.46987950811272,7.03747126859613,6.94168413328488,7.45317782212453,6.88199564099011,7.26924624295474,6.55888591557108,7.24055563553309,6.57589706031507,5.78897235354457,5.75456144688164,6.11942976759105,5.62517410068318,5.95538657487567,6.42117436582849,5.78043264725846,5.9842306256064,5.92145574431258,6.05508645694406,6.3683395353156
